#Longitud de onda =  618  nm				Anchura de pulso =  150  nm
 Iteracion   E(x,n) real  E(x,n) imag  E(x+1,n) real  E(x+1,n) imag  B(x,n+1/2) real  B(x,n+1/2) imag  B(x-1,n+1/2) real  B(x-1,n+1/2) imag
  1583.0    2.644563e-04  -0.002317   -2.701573e-04     0.002591      3.093872e-13     3.190205e-12     -2.188413e-13      -4.367815e-12   
  1584.0    1.821706e-04  -0.003494   -1.599003e-04     0.003392      9.022816e-13    -8.744869e-12     -8.848286e-13       7.852591e-12   
  1585.0   -9.621955e-05  -0.000908    1.224323e-04     0.000541      5.233033e-13    -1.125687e-11     -5.976240e-13       1.160950e-11   
  1586.0   -2.708339e-04   0.002654    2.727644e-04    -0.002891     -4.188884e-13    -1.647093e-12      3.329060e-13       2.862795e-12   
  1587.0   -1.537219e-04   0.003356    1.293277e-04    -0.003208     -9.094840e-13     9.729985e-12      9.043512e-13      -8.961072e-12   
  1588.0    1.288314e-04   0.000444   -1.532624e-04    -0.000071     -4.205449e-13     1.062355e-11      5.016000e-13      -1.112802e-11   
  1589.0    2.724802e-04  -0.002944   -2.706693e-04     0.003140      5.208689e-13     7.810557e-14     -4.410406e-13      -1.310729e-12   
  1590.0    1.226370e-04  -0.003160   -9.659184e-05     0.002969      9.008473e-13    -1.054477e-11     -9.081728e-13       9.911754e-12   
  1591.0   -1.591662e-04   0.000026    1.813660e-04    -0.000399      3.106199e-13    -9.807244e-12     -3.970759e-13       1.045386e-11   
  1592.0   -2.694087e-04   0.003183    2.638749e-04    -0.003335     -6.136939e-13     1.489416e-12      5.412696e-13      -2.614456e-13   
  1593.0   -8.949230e-05   0.002910    6.222485e-05    -0.002678     -8.766576e-13     1.117523e-11      8.961543e-13      -1.068846e-11   
  1594.0    1.866705e-04  -0.000496   -2.062959e-04     0.000862     -1.955486e-13     8.822265e-12      2.857942e-13      -9.599143e-12   
  1595.0    2.616526e-04  -0.003366   -2.525381e-04     0.003472      6.956723e-13    -3.028413e-12     -6.319410e-13       1.826240e-12   
  1596.0    5.484128e-05  -0.002609   -2.685392e-05     0.002342      8.372705e-13    -1.161084e-11     -8.685992e-13       1.127782e-11   
  1597.0   -2.108935e-04   0.000956    2.275978e-04    -0.001308      7.725545e-14    -7.686057e-12     -1.697631e-13       8.578889e-12   
  1598.0   -2.493733e-04   0.003490    2.368371e-04    -0.003548     -7.654687e-13     4.512116e-12      7.114373e-13      -3.356568e-12   
  1599.0   -1.930569e-05   0.002264   -8.929251e-06    -0.001966     -7.834536e-13     1.184420e-11      8.259630e-13      -1.166998e-11   
  1600.0    2.314040e-04  -0.001399   -2.449280e-04     0.001732      4.214864e-14     6.418434e-12      5.096844e-14      -7.411212e-12   
  1601.0    2.327779e-04  -0.003553   -2.170678e-04     0.003563      8.218437e-13    -5.914987e-12     -7.784246e-13       4.825738e-12   
  1602.0   -1.650666e-05  -0.001880    4.448907e-05     0.001557      7.161228e-13    -1.187167e-11     -7.690356e-13       1.185829e-11   
  1603.0   -2.478598e-04   0.001817    2.579791e-04    -0.002124     -1.606223e-13    -5.041698e-12      6.849958e-14       6.116536e-12   
  1604.0   -2.121679e-04   0.003555    1.935679e-04    -0.003515     -8.638639e-13     7.212687e-12      8.317432e-13      -6.208382e-12   
  1605.0    5.196822e-05   0.001464   -7.921834e-05    -0.001121     -6.364848e-13     1.169298e-11      6.988226e-13      -1.183989e-11   
  1606.0    2.599780e-04  -0.002202   -2.665379e-04     0.002479      2.760988e-13     3.579796e-12     -1.865612e-13      -4.717693e-12   
  1607.0    1.879064e-04  -0.003494   -1.667548e-04     0.003408      8.908153e-13    -8.382953e-12     -8.704806e-13       7.480459e-12   
  1608.0   -8.646254e-05  -0.001023    1.125136e-04     0.000666      5.459400e-13    -1.131164e-11     -6.165561e-13       1.161532e-11   
  1609.0   -2.675524e-04   0.002548    2.704616e-04    -0.002790     -3.865726e-13    -2.058334e-12      3.011779e-13       3.239096e-12   
  1610.0   -1.604169e-04   0.003373    1.370989e-04    -0.003241     -9.022417e-13     9.405554e-12      8.940036e-13      -8.620075e-12   
  1611.0    1.193964e-04   0.000565   -1.437973e-04    -0.000201     -4.460613e-13     1.073446e-11      5.237104e-13      -1.118886e-11   
  1612.0    2.704642e-04  -0.002850   -2.696852e-04     0.003053      4.901526e-13     5.037289e-13     -4.103310e-13      -1.706701e-12   
  1613.0    1.301898e-04  -0.003194   -1.051133e-04     0.003018      8.979917e-13    -1.026304e-11     -9.018936e-13       9.607494e-12   
  1614.0   -1.501904e-04  -0.000099    1.725366e-04    -0.000267      3.386251e-13    -9.971845e-12     -4.218836e-13       1.056818e-11   
  1615.0   -2.686600e-04   0.003101    2.642367e-04    -0.003262     -5.850180e-13     1.056886e-12      5.121651e-13       1.472085e-13   
  1616.0   -9.774437e-05   0.002959    7.136511e-05    -0.002743     -8.781270e-13     1.094067e-11      8.940771e-13      -1.042581e-11   
  1617.0    1.783238e-04  -0.000369   -1.982266e-04     0.000729     -2.254710e-13     9.037242e-12      3.129065e-13      -9.764445e-12   
  1618.0    2.621905e-04  -0.003298   -2.542067e-04     0.003414      6.695744e-13    -2.596454e-12     -6.048714e-13       1.412106e-12   
  1619.0    6.366147e-05  -0.002674   -3.643074e-05     0.002421      8.430592e-13    -1.142701e-11     -8.706664e-13       1.106096e-11   
  1620.0   -2.032971e-04   0.000830    2.204387e-04    -0.001178      1.086192e-13    -7.947207e-12     -1.986396e-13       8.791875e-12   
  1621.0   -2.511609e-04   0.003437    2.397892e-04    -0.003507     -7.423199e-13     4.088193e-12      6.868981e-13      -2.944113e-12   
  1622.0   -2.852197e-05   0.002342    9.320020e-07    -0.002058     -7.933710e-13     1.171382e-11      8.321442e-13      -1.150218e-11   
  1623.0    2.246955e-04  -0.001275   -2.387779e-04     0.001606      9.944162e-15     6.720866e-12      8.113531e-14      -7.667718e-12   
  1624.0    2.357854e-04  -0.003516   -2.212259e-04     0.003538      8.020589e-13    -5.506283e-12     -7.567778e-13       4.422107e-12   
  1625.0   -7.045082e-06  -0.001970    3.452924e-05     0.001659      7.300002e-13    -1.179646e-11     -7.791510e-13       1.174204e-11   
  1626.0   -2.421357e-04   0.001697    2.529470e-04    -0.002005     -1.281020e-13    -5.379778e-12      3.760665e-14       6.411770e-12   
  1627.0   -2.163222e-04   0.003534    1.988609e-04    -0.003508     -8.477180e-13     6.826139e-12      8.133639e-13      -5.820419e-12   
  1628.0    4.243575e-05   0.001564   -6.932136e-05    -0.001233     -6.540150e-13     1.167375e-11      7.126861e-13      -1.177667e-11   
  1629.0    2.553360e-04  -0.002089   -2.626902e-04     0.002369      2.438538e-13     3.947412e-12     -1.554600e-13      -5.046151e-12   
  1630.0    1.931322e-04  -0.003490   -1.730723e-04     0.003417      8.785776e-13    -8.024970e-12     -8.556362e-13       7.114761e-12   
  1631.0   -7.701796e-05  -0.001132    1.028571e-04     0.000786      5.668091e-13    -1.134816e-11     -6.338766e-13       1.160575e-11   
  1632.0   -2.640569e-04   0.002444    2.678604e-04    -0.002690     -3.551365e-13    -2.448833e-12      2.704216e-13       3.594839e-12   
  1633.0   -1.666095e-04   0.003385    1.443287e-04    -0.003267     -8.940700e-13     9.082081e-12      8.829289e-13      -8.282708e-12   
  1634.0    1.102056e-04   0.000680   -1.345399e-04    -0.000325     -4.698649e-13     1.082562e-11      5.441653e-13      -1.123259e-11   
  1635.0    2.681679e-04  -0.002756   -2.683592e-04     0.002965      4.600707e-13     9.102119e-13     -3.804414e-13      -2.083287e-12   
  1636.0    1.372357e-04  -0.003222   -1.131189e-04     0.003061      8.939977e-13    -9.979286e-12     -8.947407e-13       9.304066e-12   
  1637.0   -1.414081e-04  -0.000218    1.638368e-04    -0.000140      3.649319e-13    -1.011553e-11     -4.450884e-13       1.066398e-11   
  1638.0   -2.675904e-04   0.003019    2.641992e-04    -0.003188     -5.567924e-13     6.416140e-13      4.836504e-13       5.379738e-13   
  1639.0   -1.055137e-04   0.003003    8.000296e-05    -0.002801     -8.783391e-13     1.070120e-11      8.909311e-13      -1.016121e-11   
  1640.0    1.700975e-04  -0.000247   -1.902283e-04     0.000601     -2.538045e-13     9.230529e-12      3.384305e-13      -9.910149e-12   
  1641.0    2.623539e-04  -0.003229   -2.554461e-04     0.003354      6.436722e-13    -2.179598e-12     -5.782176e-13       1.014082e-12   
  1642.0    7.201190e-05  -0.002731   -4.554663e-05     0.002493      8.474305e-13    -1.123551e-11     -8.715519e-13       1.083944e-11   
  1643.0   -1.957656e-04   0.000707    2.132720e-04    -0.001052      1.384662e-13    -8.186265e-12     -2.260291e-13       8.984531e-12   
  1644.0   -2.525454e-04   0.003382    2.422707e-04    -0.003462     -7.191738e-13     3.676990e-12      6.625383e-13      -2.545750e-12   
  1645.0   -3.730684e-05   0.002413    1.036250e-05    -0.002143     -8.017967e-13     1.157318e-11      8.369969e-13      -1.132714e-11   
  1646.0    2.179791e-04  -0.001154   -2.325611e-04     0.001483     -2.089798e-14     7.001179e-12      1.098864e-13      -7.903533e-12   
  1647.0    2.383522e-04  -0.003476   -2.248983e-04     0.003510      7.820310e-13    -5.107746e-12     -7.351262e-13       4.030323e-12   
  1648.0    2.014454e-06  -0.002053    2.494620e-05     0.001756      7.422845e-13    -1.170861e-11     -7.878653e-13       1.161610e-11   
  1649.0   -2.363473e-04   0.001581    2.477749e-04    -0.001888     -9.682011e-14    -5.696104e-12      7.987992e-15       6.686290e-12   
  1650.0   -2.200206e-04   0.003510    2.036460e-04    -0.003496     -8.311401e-13     6.447052e-12      7.947534e-13      -5.441910e-12   
  1651.0    3.325576e-05   0.001658   -5.975667e-05    -0.001338     -6.699264e-13     1.163974e-11      7.250582e-13      -1.170154e-11   
  1652.0    2.505619e-04  -0.001979   -2.586467e-04     0.002260      2.126594e-13     4.293979e-12     -1.255122e-13      -5.354251e-12   
  1653.0    1.978826e-04  -0.003481   -1.788820e-04     0.003422      8.656867e-13    -7.671678e-12     -8.403791e-13       6.755971e-12   
  1654.0   -6.788271e-05  -0.001234    9.347038e-05     0.000899      5.860215e-13    -1.136806e-11     -6.496775e-13       1.158229e-11   
  1655.0   -2.603759e-04   0.002341    2.649997e-04    -0.002591     -3.245857e-13    -2.819365e-12      2.406468e-13       3.930892e-12   
  1656.0   -1.723258e-04   0.003393    1.510482e-04    -0.003288     -8.850736e-13     8.760462e-12      8.712391e-13      -7.949654e-12   
  1657.0    1.012669e-04   0.000790   -1.254970e-04    -0.000444     -4.920353e-13     1.089862e-11      5.630706e-13      -1.126070e-11   
  1658.0    2.656278e-04  -0.002662   -2.667254e-04     0.002877      4.306659e-13     1.298103e-12     -3.513729e-13      -2.441208e-12   
  1659.0    1.438044e-04  -0.003245   -1.206296e-04     0.003097      8.889959e-13    -9.694592e-12     -8.868074e-13       9.002286e-12   
  1660.0   -1.328245e-04  -0.000332    1.552847e-04    -0.000018      3.896308e-13    -1.023986e-11     -4.667617e-13       1.074272e-11   
  1661.0   -2.662305e-04   0.002936    2.638034e-04    -0.003112     -5.290504e-13     2.432321e-13      4.557659e-13       9.113710e-13   
  1662.0   -1.128190e-04   0.003040    8.816224e-05    -0.002853     -8.774012e-13     1.045802e-11      8.868381e-13      -9.895642e-12   
  1663.0    1.620084e-04  -0.000130   -1.823157e-04     0.000478     -2.806014e-13     9.403577e-12      3.624522e-13      -1.003768e-11   
  1664.0    2.621812e-04  -0.003159   -2.562895e-04     0.003292      6.180379e-13    -1.777699e-12     -5.520076e-13       6.318204e-13   
  1665.0    7.991530e-05  -0.002783   -5.421349e-05     0.002559      8.505166e-13    -1.103766e-11     -8.713532e-13       1.061435e-11   
  1666.0   -1.883119e-04   0.000590    2.061241e-04    -0.000930      1.668603e-13    -8.404595e-12     -2.519794e-13       9.158203e-12   
  1667.0   -2.535574e-04   0.003325    2.443220e-04    -0.003415     -6.960892e-13     3.278552e-12      6.384243e-13      -2.161327e-12   
  1668.0   -4.567127e-05   0.002478    1.937725e-05    -0.002221     -8.088345e-13     1.142367e-11      8.406434e-13      -1.114606e-11   
  1669.0    2.112790e-04  -0.001038   -2.262997e-04     0.001364     -5.040126e-14     7.260605e-12      1.372817e-13      -8.119916e-12   
  1670.0    2.405156e-04  -0.003434   -2.281162e-04     0.003478      7.618549e-13    -4.719626e-12     -7.135227e-13       3.650417e-12   
  1671.0    1.068615e-05  -0.002130    1.573728e-05     0.001845      7.531000e-13    -1.160958e-11     -7.952739e-13       1.148176e-11   
  1672.0   -2.305145e-04   0.001467    2.424950e-04    -0.001774     -6.674355e-14    -5.991769e-12     -2.037902e-14       6.941241e-12   
  1673.0   -2.232920e-04   0.003482    2.079595e-04    -0.003481     -8.142101e-13     6.075865e-12      7.759979e-13      -5.073070e-12   
  1674.0    2.442545e-05   0.001745   -5.051899e-05    -0.001438     -6.843127e-13     1.159245e-11      7.360530e-13      -1.161585e-11   
  1675.0    2.456854e-04  -0.001870   -2.544350e-04     0.002152      1.825209e-13     4.620436e-12     -9.668678e-14      -5.643005e-12   
  1676.0    2.021913e-04  -0.003469   -1.842110e-04     0.003422      8.522527e-13    -7.323693e-12     -8.247829e-13       6.404485e-12   
  1677.0   -5.905182e-05  -0.001330    8.435968e-05     0.001006      6.036847e-13    -1.137285e-11     -6.640466e-13       1.154629e-11   
  1678.0   -2.565349e-04   0.002240    2.619154e-04    -0.002492     -2.949192e-13    -3.170694e-12      2.118563e-13       4.248128e-12   
  1679.0   -1.775910e-04   0.003395    1.572877e-04    -0.003304     -8.753477e-13     8.441483e-12      8.590339e-13      -7.621466e-12   
  1680.0    9.258527e-05   0.000893   -1.166730e-04    -0.000557     -5.126508e-13     1.095493e-11      5.805247e-13      -1.127457e-11   
  1681.0    2.628766e-04  -0.002570   -2.648149e-04     0.002789      4.019703e-13     1.667992e-12     -3.231250e-13      -2.781174e-12   
  1682.0    1.499236e-04  -0.003263   -1.276666e-04     0.003129      8.831034e-13    -9.409883e-12     -8.781823e-13       8.702870e-12   
  1683.0   -1.244437e-04  -0.000441    1.468945e-04     0.000099      4.128065e-13    -1.034626e-11     -4.869776e-13       1.080576e-11   
  1684.0   -2.646092e-04   0.002854    2.630863e-04    -0.003035     -5.018215e-13    -1.386569e-13      4.285390e-13       1.267956e-12   
  1685.0   -1.196806e-04   0.003073    9.586539e-05    -0.002899     -8.754167e-13     1.021219e-11      8.819041e-13      -9.629940e-12   
  1686.0    1.540691e-04  -0.000018   -1.745027e-04     0.000360     -3.059198e-13     9.557769e-12      3.850485e-13      -1.014836e-11   
  1687.0    2.617058e-04  -0.003088   -2.567696e-04     0.003229      5.927278e-13    -1.390538e-12     -5.262698e-13       2.649467e-13   
  1688.0    8.739205e-05  -0.002830   -6.244552e-05     0.002619      8.524337e-13    -1.083462e-11     -8.701669e-13       1.038666e-11   
  1689.0   -1.809490e-04   0.000476    1.990164e-04    -0.000811      1.938587e-13    -8.603484e-12     -2.765464e-13       9.314166e-12   
  1690.0   -2.542272e-04   0.003267    2.459786e-04    -0.003366     -6.731230e-13     2.892862e-12      6.146056e-13      -1.790633e-12   
  1691.0   -5.362906e-05   0.002538    2.798965e-05    -0.002294     -8.145886e-13     1.126655e-11      8.431890e-13      -1.096000e-11   
  1692.0    2.046141e-04  -0.000925   -2.200150e-04     0.001248     -7.860021e-14     7.500335e-12      1.633730e-13      -8.318053e-12   
  1693.0    2.423079e-04  -0.003389   -2.309111e-04     0.003444      7.416066e-13    -4.342082e-12     -6.920209e-13       3.282365e-12   
  1694.0    1.898209e-05  -0.002201    6.896035e-06     0.001929      7.625548e-13    -1.150069e-11     -8.014747e-13       1.134018e-11   
  1695.0   -2.246573e-04   0.001357    2.371340e-04    -0.001662     -3.784489e-14    -6.267828e-12     -4.752850e-14       7.177724e-12   
  1696.0   -2.261658e-04   0.003451    2.118336e-04    -0.003461     -7.970073e-13     5.712925e-12      7.571653e-13      -4.714034e-12   
  1697.0    1.593814e-05   0.001827   -4.160435e-05    -0.001531     -6.972718e-13     1.153323e-11      7.457685e-13      -1.152082e-11   
  1698.0    2.407302e-04  -0.001764   -2.500825e-04     0.002047      1.534293e-13     4.927709e-12     -6.895954e-14      -5.913391e-12   
  1699.0    2.060872e-04  -0.003453   -1.890877e-04     0.003418      8.383662e-13    -6.981523e-12     -8.089218e-13       6.060613e-12   
  1700.0   -5.052189e-05  -0.001421    7.552657e-05     0.001107      6.198927e-13    -1.136390e-11     -6.770754e-13       1.149902e-11   
  1701.0   -2.525593e-04   0.002140    2.586377e-04    -0.002395     -2.661396e-13    -3.503583e-12      1.840397e-13       4.547408e-12   
  1702.0   -1.824319e-04   0.003394    1.630737e-04    -0.003315     -8.649871e-13     8.125820e-12      8.463950e-13      -7.298603e-12   
  1703.0    8.416162e-05   0.000992   -1.080733e-04    -0.000664     -5.317960e-13     1.099594e-11      5.966128e-13      -1.127548e-11   
